"","snr","trial","stoppingT"
"12754",7.2,"V154",604
"12755",7.2,"V155",604
"12756",7.2,"V156",604
"12757",7.2,"V157",604
"12758",7.2,"V158",604
"12759",7.2,"V159",604
"12760",7.2,"V160",604
"12761",7.2,"V161",604
"12762",7.2,"V162",604
"12763",7.2,"V163",604
"12764",7.2,"V164",2
"12765",7.2,"V165",604
"12766",7.2,"V166",604
"12767",7.2,"V167",604
"12768",7.2,"V168",604
"12769",7.2,"V169",604
"12770",7.2,"V170",604
"12771",7.2,"V171",604
"12772",7.2,"V172",604
"12773",7.2,"V173",604
"12774",7.2,"V174",604
"12775",7.2,"V175",604
"12776",7.2,"V176",604
"12777",7.2,"V177",604
"12778",7.2,"V178",604
"12779",7.2,"V179",604
"12780",7.2,"V180",604
"12781",7.2,"V181",604
"12782",7.2,"V182",604
"12783",7.2,"V183",604
"12784",7.2,"V184",604
"12785",7.2,"V185",604
"12786",7.2,"V186",604
"12787",7.2,"V187",604
"12788",7.2,"V188",604
"12789",7.2,"V189",604
"12790",7.2,"V190",2
"12791",7.2,"V191",604
"12792",7.2,"V192",604
"12793",7.2,"V193",604
"12794",7.2,"V194",35
"12795",7.2,"V195",604
"12796",7.2,"V196",604
"12797",7.2,"V197",604
"12798",7.2,"V198",604
"12799",7.2,"V199",10
"12800",7.2,"V200",604
"12801",7.4,"V1",508
"12802",7.4,"V2",604
"12803",7.4,"V3",604
"12804",7.4,"V4",604
"12805",7.4,"V5",604
"12806",7.4,"V6",604
"12807",7.4,"V7",604
"12808",7.4,"V8",604
"12809",7.4,"V9",604
"12810",7.4,"V10",604
"12811",7.4,"V11",604
"12812",7.4,"V12",604
"12813",7.4,"V13",604
"12814",7.4,"V14",52
"12815",7.4,"V15",604
"12816",7.4,"V16",604
"12817",7.4,"V17",604
"12818",7.4,"V18",186
"12819",7.4,"V19",604
"12820",7.4,"V20",604
"12821",7.4,"V21",604
"12822",7.4,"V22",604
"12823",7.4,"V23",604
"12824",7.4,"V24",604
"12825",7.4,"V25",604
"12826",7.4,"V26",604
"12827",7.4,"V27",604
"12828",7.4,"V28",604
"12829",7.4,"V29",604
"12830",7.4,"V30",604
"12831",7.4,"V31",604
"12832",7.4,"V32",604
"12833",7.4,"V33",604
"12834",7.4,"V34",604
"12835",7.4,"V35",604
"12836",7.4,"V36",604
"12837",7.4,"V37",604
"12838",7.4,"V38",604
"12839",7.4,"V39",604
"12840",7.4,"V40",604
"12841",7.4,"V41",604
"12842",7.4,"V42",604
"12843",7.4,"V43",604
"12844",7.4,"V44",604
"12845",7.4,"V45",604
"12846",7.4,"V46",604
"12847",7.4,"V47",604
"12848",7.4,"V48",604
"12849",7.4,"V49",604
"12850",7.4,"V50",22
"12851",7.4,"V51",604
"12852",7.4,"V52",604
"12853",7.4,"V53",604
"12854",7.4,"V54",604
"12855",7.4,"V55",604
"12856",7.4,"V56",604
"12857",7.4,"V57",604
"12858",7.4,"V58",604
"12859",7.4,"V59",88
"12860",7.4,"V60",604
"12861",7.4,"V61",604
"12862",7.4,"V62",604
"12863",7.4,"V63",604
"12864",7.4,"V64",604
"12865",7.4,"V65",604
"12866",7.4,"V66",604
"12867",7.4,"V67",604
"12868",7.4,"V68",604
"12869",7.4,"V69",604
"12870",7.4,"V70",604
"12871",7.4,"V71",604
"12872",7.4,"V72",604
"12873",7.4,"V73",604
"12874",7.4,"V74",73
"12875",7.4,"V75",604
"12876",7.4,"V76",604
"12877",7.4,"V77",82
"12878",7.4,"V78",604
"12879",7.4,"V79",604
"12880",7.4,"V80",604
"12881",7.4,"V81",604
"12882",7.4,"V82",2
"12883",7.4,"V83",604
"12884",7.4,"V84",604
"12885",7.4,"V85",604
"12886",7.4,"V86",604
"12887",7.4,"V87",604
"12888",7.4,"V88",604
"12889",7.4,"V89",605
"12890",7.4,"V90",604
"12891",7.4,"V91",604
"12892",7.4,"V92",604
"12893",7.4,"V93",604
"12894",7.4,"V94",604
"12895",7.4,"V95",604
"12896",7.4,"V96",604
"12897",7.4,"V97",604
"12898",7.4,"V98",604
"12899",7.4,"V99",604
"12900",7.4,"V100",604
"12901",7.4,"V101",603
"12902",7.4,"V102",604
"12903",7.4,"V103",604
"12904",7.4,"V104",604
"12905",7.4,"V105",604
"12906",7.4,"V106",604
"12907",7.4,"V107",604
"12908",7.4,"V108",604
"12909",7.4,"V109",604
"12910",7.4,"V110",604
"12911",7.4,"V111",604
"12912",7.4,"V112",604
"12913",7.4,"V113",604
"12914",7.4,"V114",604
"12915",7.4,"V115",604
"12916",7.4,"V116",604
"12917",7.4,"V117",604
"12918",7.4,"V118",604
"12919",7.4,"V119",604
"12920",7.4,"V120",604
"12921",7.4,"V121",604
"12922",7.4,"V122",604
"12923",7.4,"V123",604
"12924",7.4,"V124",604
"12925",7.4,"V125",604
"12926",7.4,"V126",604
"12927",7.4,"V127",604
"12928",7.4,"V128",604
"12929",7.4,"V129",604
"12930",7.4,"V130",604
"12931",7.4,"V131",604
"12932",7.4,"V132",39
"12933",7.4,"V133",604
"12934",7.4,"V134",604
"12935",7.4,"V135",604
"12936",7.4,"V136",604
"12937",7.4,"V137",604
"12938",7.4,"V138",604
"12939",7.4,"V139",604
"12940",7.4,"V140",604
"12941",7.4,"V141",604
"12942",7.4,"V142",604
"12943",7.4,"V143",604
"12944",7.4,"V144",604
"12945",7.4,"V145",92
"12946",7.4,"V146",604
"12947",7.4,"V147",604
"12948",7.4,"V148",604
"12949",7.4,"V149",604
"12950",7.4,"V150",604
"12951",7.4,"V151",604
"12952",7.4,"V152",604
"12953",7.4,"V153",604
"12954",7.4,"V154",604
"12955",7.4,"V155",604
"12956",7.4,"V156",604
"12957",7.4,"V157",604
"12958",7.4,"V158",604
"12959",7.4,"V159",604
"12960",7.4,"V160",604
"12961",7.4,"V161",604
"12962",7.4,"V162",604
"12963",7.4,"V163",604
"12964",7.4,"V164",604
"12965",7.4,"V165",604
"12966",7.4,"V166",604
"12967",7.4,"V167",604
"12968",7.4,"V168",604
"12969",7.4,"V169",604
"12970",7.4,"V170",12
"12971",7.4,"V171",604
"12972",7.4,"V172",604
"12973",7.4,"V173",604
"12974",7.4,"V174",604
"12975",7.4,"V175",604
"12976",7.4,"V176",604
"12977",7.4,"V177",604
"12978",7.4,"V178",604
"12979",7.4,"V179",604
"12980",7.4,"V180",604
"12981",7.4,"V181",604
"12982",7.4,"V182",604
"12983",7.4,"V183",604
"12984",7.4,"V184",604
"12985",7.4,"V185",604
"12986",7.4,"V186",53
"12987",7.4,"V187",604
"12988",7.4,"V188",604
"12989",7.4,"V189",605
"12990",7.4,"V190",604
"12991",7.4,"V191",604
"12992",7.4,"V192",604
"12993",7.4,"V193",75
"12994",7.4,"V194",604
"12995",7.4,"V195",604
"12996",7.4,"V196",604
"12997",7.4,"V197",604
"12998",7.4,"V198",604
"12999",7.4,"V199",604
"13000",7.4,"V200",604
"13001",7.6,"V1",604
"13002",7.6,"V2",22
"13003",7.6,"V3",604
"13004",7.6,"V4",604
"13005",7.6,"V5",604
"13006",7.6,"V6",604
"13007",7.6,"V7",604
"13008",7.6,"V8",604
"13009",7.6,"V9",604
"13010",7.6,"V10",604
"13011",7.6,"V11",604
"13012",7.6,"V12",604
"13013",7.6,"V13",604
"13014",7.6,"V14",604
"13015",7.6,"V15",604
"13016",7.6,"V16",604
"13017",7.6,"V17",604
"13018",7.6,"V18",604
"13019",7.6,"V19",604
"13020",7.6,"V20",604
"13021",7.6,"V21",604
"13022",7.6,"V22",604
"13023",7.6,"V23",604
"13024",7.6,"V24",604
"13025",7.6,"V25",604
"13026",7.6,"V26",604
"13027",7.6,"V27",604
"13028",7.6,"V28",604
"13029",7.6,"V29",26
"13030",7.6,"V30",604
"13031",7.6,"V31",604
"13032",7.6,"V32",604
"13033",7.6,"V33",604
"13034",7.6,"V34",604
"13035",7.6,"V35",604
"13036",7.6,"V36",604
"13037",7.6,"V37",4
"13038",7.6,"V38",604
"13039",7.6,"V39",604
"13040",7.6,"V40",604
"13041",7.6,"V41",604
"13042",7.6,"V42",604
"13043",7.6,"V43",604
"13044",7.6,"V44",604
"13045",7.6,"V45",604
"13046",7.6,"V46",604
"13047",7.6,"V47",604
"13048",7.6,"V48",604
"13049",7.6,"V49",604
"13050",7.6,"V50",604
"13051",7.6,"V51",604
"13052",7.6,"V52",604
"13053",7.6,"V53",604
"13054",7.6,"V54",604
"13055",7.6,"V55",604
"13056",7.6,"V56",604
"13057",7.6,"V57",604
"13058",7.6,"V58",604
"13059",7.6,"V59",604
"13060",7.6,"V60",604
"13061",7.6,"V61",604
"13062",7.6,"V62",604
"13063",7.6,"V63",604
"13064",7.6,"V64",31
"13065",7.6,"V65",604
"13066",7.6,"V66",604
"13067",7.6,"V67",20
"13068",7.6,"V68",604
"13069",7.6,"V69",604
"13070",7.6,"V70",604
"13071",7.6,"V71",604
"13072",7.6,"V72",604
"13073",7.6,"V73",604
"13074",7.6,"V74",604
"13075",7.6,"V75",604
"13076",7.6,"V76",604
"13077",7.6,"V77",604
"13078",7.6,"V78",46
"13079",7.6,"V79",604
"13080",7.6,"V80",604
"13081",7.6,"V81",604
"13082",7.6,"V82",604
"13083",7.6,"V83",604
"13084",7.6,"V84",604
"13085",7.6,"V85",604
"13086",7.6,"V86",604
"13087",7.6,"V87",604
"13088",7.6,"V88",604
"13089",7.6,"V89",604
"13090",7.6,"V90",604
"13091",7.6,"V91",604
"13092",7.6,"V92",604
"13093",7.6,"V93",604
"13094",7.6,"V94",604
"13095",7.6,"V95",604
"13096",7.6,"V96",604
"13097",7.6,"V97",604
"13098",7.6,"V98",604
"13099",7.6,"V99",604
"13100",7.6,"V100",604
"13101",7.6,"V101",604
"13102",7.6,"V102",604
"13103",7.6,"V103",2
"13104",7.6,"V104",604
"13105",7.6,"V105",604
"13106",7.6,"V106",604
"13107",7.6,"V107",604
"13108",7.6,"V108",604
"13109",7.6,"V109",604
"13110",7.6,"V110",604
"13111",7.6,"V111",604
"13112",7.6,"V112",37
"13113",7.6,"V113",604
"13114",7.6,"V114",604
"13115",7.6,"V115",604
"13116",7.6,"V116",604
"13117",7.6,"V117",604
"13118",7.6,"V118",604
"13119",7.6,"V119",604
"13120",7.6,"V120",604
"13121",7.6,"V121",604
"13122",7.6,"V122",604
"13123",7.6,"V123",604
"13124",7.6,"V124",604
"13125",7.6,"V125",604
"13126",7.6,"V126",604
"13127",7.6,"V127",604
"13128",7.6,"V128",604
"13129",7.6,"V129",219
"13130",7.6,"V130",604
"13131",7.6,"V131",604
"13132",7.6,"V132",604
"13133",7.6,"V133",604
"13134",7.6,"V134",604
"13135",7.6,"V135",603
"13136",7.6,"V136",604
"13137",7.6,"V137",604
"13138",7.6,"V138",139
"13139",7.6,"V139",604
"13140",7.6,"V140",604
"13141",7.6,"V141",604
"13142",7.6,"V142",604
"13143",7.6,"V143",604
"13144",7.6,"V144",604
"13145",7.6,"V145",604
"13146",7.6,"V146",604
"13147",7.6,"V147",604
"13148",7.6,"V148",125
"13149",7.6,"V149",604
"13150",7.6,"V150",604
"13151",7.6,"V151",604
"13152",7.6,"V152",604
"13153",7.6,"V153",604
"13154",7.6,"V154",604
"13155",7.6,"V155",604
"13156",7.6,"V156",604
"13157",7.6,"V157",604
"13158",7.6,"V158",604
"13159",7.6,"V159",604
"13160",7.6,"V160",604
"13161",7.6,"V161",604
"13162",7.6,"V162",604
"13163",7.6,"V163",604
"13164",7.6,"V164",604
"13165",7.6,"V165",604
"13166",7.6,"V166",604
"13167",7.6,"V167",604
"13168",7.6,"V168",603
"13169",7.6,"V169",604
"13170",7.6,"V170",604
"13171",7.6,"V171",604
"13172",7.6,"V172",604
"13173",7.6,"V173",604
"13174",7.6,"V174",604
"13175",7.6,"V175",604
"13176",7.6,"V176",604
"13177",7.6,"V177",603
"13178",7.6,"V178",604
"13179",7.6,"V179",604
"13180",7.6,"V180",604
"13181",7.6,"V181",604
"13182",7.6,"V182",604
"13183",7.6,"V183",604
"13184",7.6,"V184",604
"13185",7.6,"V185",604
"13186",7.6,"V186",604
"13187",7.6,"V187",604
"13188",7.6,"V188",604
"13189",7.6,"V189",604
"13190",7.6,"V190",604
"13191",7.6,"V191",604
"13192",7.6,"V192",604
"13193",7.6,"V193",604
"13194",7.6,"V194",604
"13195",7.6,"V195",604
"13196",7.6,"V196",604
"13197",7.6,"V197",604
"13198",7.6,"V198",604
"13199",7.6,"V199",604
"13200",7.6,"V200",604
"13201",7.8,"V1",604
"13202",7.8,"V2",604
"13203",7.8,"V3",604
"13204",7.8,"V4",604
"13205",7.8,"V5",604
"13206",7.8,"V6",604
"13207",7.8,"V7",604
"13208",7.8,"V8",604
"13209",7.8,"V9",604
"13210",7.8,"V10",604
"13211",7.8,"V11",604
"13212",7.8,"V12",604
"13213",7.8,"V13",604
"13214",7.8,"V14",604
"13215",7.8,"V15",604
"13216",7.8,"V16",604
"13217",7.8,"V17",604
"13218",7.8,"V18",604
"13219",7.8,"V19",604
"13220",7.8,"V20",604
"13221",7.8,"V21",604
"13222",7.8,"V22",604
"13223",7.8,"V23",2
"13224",7.8,"V24",604
"13225",7.8,"V25",604
"13226",7.8,"V26",604
"13227",7.8,"V27",604
"13228",7.8,"V28",604
"13229",7.8,"V29",429
"13230",7.8,"V30",604
"13231",7.8,"V31",604
"13232",7.8,"V32",604
"13233",7.8,"V33",604
"13234",7.8,"V34",604
"13235",7.8,"V35",604
"13236",7.8,"V36",604
"13237",7.8,"V37",604
"13238",7.8,"V38",604
"13239",7.8,"V39",604
"13240",7.8,"V40",604
"13241",7.8,"V41",604
"13242",7.8,"V42",604
"13243",7.8,"V43",604
"13244",7.8,"V44",604
"13245",7.8,"V45",604
"13246",7.8,"V46",604
"13247",7.8,"V47",604
"13248",7.8,"V48",604
"13249",7.8,"V49",604
"13250",7.8,"V50",604
"13251",7.8,"V51",604
"13252",7.8,"V52",604
"13253",7.8,"V53",604
"13254",7.8,"V54",604
"13255",7.8,"V55",604
"13256",7.8,"V56",604
"13257",7.8,"V57",604
"13258",7.8,"V58",604
"13259",7.8,"V59",604
"13260",7.8,"V60",32
"13261",7.8,"V61",604
"13262",7.8,"V62",604
"13263",7.8,"V63",604
"13264",7.8,"V64",604
"13265",7.8,"V65",604
"13266",7.8,"V66",604
"13267",7.8,"V67",604
"13268",7.8,"V68",604
"13269",7.8,"V69",604
"13270",7.8,"V70",604
"13271",7.8,"V71",604
"13272",7.8,"V72",604
"13273",7.8,"V73",604
"13274",7.8,"V74",604
"13275",7.8,"V75",604
"13276",7.8,"V76",604
"13277",7.8,"V77",604
"13278",7.8,"V78",604
"13279",7.8,"V79",604
"13280",7.8,"V80",604
"13281",7.8,"V81",604
"13282",7.8,"V82",604
"13283",7.8,"V83",604
"13284",7.8,"V84",604
"13285",7.8,"V85",604
"13286",7.8,"V86",604
"13287",7.8,"V87",604
"13288",7.8,"V88",604
"13289",7.8,"V89",604
"13290",7.8,"V90",604
"13291",7.8,"V91",604
"13292",7.8,"V92",604
"13293",7.8,"V93",604
"13294",7.8,"V94",604
"13295",7.8,"V95",604
"13296",7.8,"V96",604
"13297",7.8,"V97",604
"13298",7.8,"V98",604
"13299",7.8,"V99",604
"13300",7.8,"V100",604
"13301",7.8,"V101",604
"13302",7.8,"V102",604
"13303",7.8,"V103",604
"13304",7.8,"V104",9
"13305",7.8,"V105",604
"13306",7.8,"V106",604
"13307",7.8,"V107",604
"13308",7.8,"V108",604
"13309",7.8,"V109",30
"13310",7.8,"V110",604
"13311",7.8,"V111",604
"13312",7.8,"V112",12
"13313",7.8,"V113",604
"13314",7.8,"V114",604
"13315",7.8,"V115",604
"13316",7.8,"V116",604
"13317",7.8,"V117",604
"13318",7.8,"V118",604
"13319",7.8,"V119",603
"13320",7.8,"V120",2
"13321",7.8,"V121",604
"13322",7.8,"V122",604
"13323",7.8,"V123",604
"13324",7.8,"V124",604
"13325",7.8,"V125",604
"13326",7.8,"V126",604
"13327",7.8,"V127",604
"13328",7.8,"V128",604
"13329",7.8,"V129",604
"13330",7.8,"V130",604
"13331",7.8,"V131",604
"13332",7.8,"V132",72
"13333",7.8,"V133",604
"13334",7.8,"V134",604
"13335",7.8,"V135",604
"13336",7.8,"V136",604
"13337",7.8,"V137",604
"13338",7.8,"V138",604
"13339",7.8,"V139",604
"13340",7.8,"V140",604
"13341",7.8,"V141",4
"13342",7.8,"V142",604
"13343",7.8,"V143",604
"13344",7.8,"V144",604
"13345",7.8,"V145",604
"13346",7.8,"V146",604
"13347",7.8,"V147",604
"13348",7.8,"V148",604
"13349",7.8,"V149",604
"13350",7.8,"V150",604
"13351",7.8,"V151",604
"13352",7.8,"V152",604
"13353",7.8,"V153",604
"13354",7.8,"V154",604
"13355",7.8,"V155",604
"13356",7.8,"V156",604
"13357",7.8,"V157",604
"13358",7.8,"V158",4
"13359",7.8,"V159",604
"13360",7.8,"V160",604
"13361",7.8,"V161",604
"13362",7.8,"V162",604
"13363",7.8,"V163",604
"13364",7.8,"V164",604
"13365",7.8,"V165",604
"13366",7.8,"V166",604
"13367",7.8,"V167",604
"13368",7.8,"V168",604
"13369",7.8,"V169",604
"13370",7.8,"V170",604
"13371",7.8,"V171",604
"13372",7.8,"V172",604
"13373",7.8,"V173",604
"13374",7.8,"V174",604
"13375",7.8,"V175",604
"13376",7.8,"V176",604
"13377",7.8,"V177",604
"13378",7.8,"V178",604
"13379",7.8,"V179",604
"13380",7.8,"V180",375
"13381",7.8,"V181",604
"13382",7.8,"V182",604
"13383",7.8,"V183",604
"13384",7.8,"V184",604
"13385",7.8,"V185",604
"13386",7.8,"V186",603
"13387",7.8,"V187",604
"13388",7.8,"V188",604
"13389",7.8,"V189",604
"13390",7.8,"V190",604
"13391",7.8,"V191",604
"13392",7.8,"V192",604
"13393",7.8,"V193",604
"13394",7.8,"V194",604
"13395",7.8,"V195",182
"13396",7.8,"V196",604
"13397",7.8,"V197",604
"13398",7.8,"V198",604
"13399",7.8,"V199",604
"13400",7.8,"V200",604
"13401",8,"V1",604
"13402",8,"V2",604
"13403",8,"V3",604
"13404",8,"V4",604
"13405",8,"V5",604
"13406",8,"V6",604
"13407",8,"V7",604
"13408",8,"V8",604
"13409",8,"V9",604
"13410",8,"V10",604
"13411",8,"V11",604
"13412",8,"V12",604
"13413",8,"V13",604
"13414",8,"V14",604
"13415",8,"V15",604
"13416",8,"V16",604
"13417",8,"V17",604
"13418",8,"V18",604
"13419",8,"V19",604
"13420",8,"V20",604
"13421",8,"V21",604
"13422",8,"V22",604
"13423",8,"V23",604
"13424",8,"V24",604
"13425",8,"V25",604
"13426",8,"V26",604
"13427",8,"V27",604
"13428",8,"V28",604
"13429",8,"V29",604
"13430",8,"V30",604
"13431",8,"V31",604
"13432",8,"V32",604
"13433",8,"V33",2
"13434",8,"V34",604
"13435",8,"V35",604
"13436",8,"V36",604
"13437",8,"V37",604
"13438",8,"V38",604
"13439",8,"V39",604
"13440",8,"V40",604
"13441",8,"V41",604
"13442",8,"V42",604
"13443",8,"V43",604
"13444",8,"V44",604
"13445",8,"V45",604
"13446",8,"V46",604
"13447",8,"V47",604
"13448",8,"V48",604
"13449",8,"V49",604
"13450",8,"V50",23
"13451",8,"V51",604
"13452",8,"V52",604
"13453",8,"V53",604
"13454",8,"V54",604
"13455",8,"V55",604
"13456",8,"V56",31
"13457",8,"V57",604
"13458",8,"V58",604
"13459",8,"V59",604
"13460",8,"V60",604
"13461",8,"V61",604
"13462",8,"V62",604
"13463",8,"V63",604
"13464",8,"V64",604
"13465",8,"V65",604
"13466",8,"V66",604
"13467",8,"V67",604
"13468",8,"V68",604
"13469",8,"V69",604
"13470",8,"V70",604
"13471",8,"V71",604
"13472",8,"V72",604
"13473",8,"V73",604
"13474",8,"V74",604
"13475",8,"V75",604
"13476",8,"V76",604
"13477",8,"V77",604
"13478",8,"V78",604
"13479",8,"V79",604
"13480",8,"V80",604
"13481",8,"V81",604
"13482",8,"V82",604
"13483",8,"V83",604
"13484",8,"V84",604
"13485",8,"V85",604
"13486",8,"V86",604
"13487",8,"V87",320
"13488",8,"V88",604
"13489",8,"V89",604
"13490",8,"V90",604
"13491",8,"V91",604
"13492",8,"V92",604
"13493",8,"V93",604
"13494",8,"V94",604
"13495",8,"V95",604
"13496",8,"V96",604
"13497",8,"V97",604
"13498",8,"V98",604
"13499",8,"V99",604
"13500",8,"V100",604
"13501",8,"V101",604
"13502",8,"V102",604
"13503",8,"V103",604
"13504",8,"V104",604
"13505",8,"V105",604
"13506",8,"V106",604
"13507",8,"V107",605
"13508",8,"V108",604
"13509",8,"V109",156
"13510",8,"V110",40
"13511",8,"V111",604
"13512",8,"V112",604
"13513",8,"V113",604
"13514",8,"V114",604
"13515",8,"V115",604
"13516",8,"V116",604
"13517",8,"V117",71
"13518",8,"V118",604
"13519",8,"V119",604
"13520",8,"V120",604
"13521",8,"V121",604
"13522",8,"V122",604
"13523",8,"V123",604
"13524",8,"V124",604
"13525",8,"V125",604
"13526",8,"V126",604
"13527",8,"V127",604
"13528",8,"V128",604
"13529",8,"V129",604
"13530",8,"V130",604
"13531",8,"V131",4
"13532",8,"V132",604
"13533",8,"V133",604
"13534",8,"V134",604
"13535",8,"V135",604
"13536",8,"V136",604
"13537",8,"V137",604
"13538",8,"V138",604
"13539",8,"V139",604
"13540",8,"V140",604
"13541",8,"V141",604
"13542",8,"V142",604
"13543",8,"V143",604
"13544",8,"V144",604
"13545",8,"V145",604
"13546",8,"V146",26
"13547",8,"V147",604
"13548",8,"V148",604
"13549",8,"V149",604
"13550",8,"V150",604
"13551",8,"V151",604
"13552",8,"V152",605
"13553",8,"V153",604
"13554",8,"V154",604
"13555",8,"V155",604
"13556",8,"V156",604
"13557",8,"V157",604
"13558",8,"V158",604
"13559",8,"V159",604
"13560",8,"V160",604
"13561",8,"V161",61
"13562",8,"V162",604
"13563",8,"V163",604
"13564",8,"V164",604
"13565",8,"V165",604
"13566",8,"V166",604
"13567",8,"V167",604
"13568",8,"V168",604
"13569",8,"V169",604
"13570",8,"V170",604
"13571",8,"V171",604
"13572",8,"V172",604
"13573",8,"V173",604
"13574",8,"V174",604
"13575",8,"V175",604
"13576",8,"V176",604
"13577",8,"V177",604
"13578",8,"V178",603
"13579",8,"V179",604
"13580",8,"V180",604
"13581",8,"V181",604
"13582",8,"V182",604
"13583",8,"V183",604
"13584",8,"V184",604
"13585",8,"V185",179
"13586",8,"V186",604
"13587",8,"V187",604
"13588",8,"V188",604
"13589",8,"V189",604
"13590",8,"V190",604
"13591",8,"V191",604
"13592",8,"V192",604
"13593",8,"V193",604
"13594",8,"V194",2
"13595",8,"V195",604
"13596",8,"V196",604
"13597",8,"V197",604
"13598",8,"V198",604
"13599",8,"V199",604
"13600",8,"V200",604
"13601",8.2,"V1",604
"13602",8.2,"V2",604
"13603",8.2,"V3",4
"13604",8.2,"V4",604
"13605",8.2,"V5",604
"13606",8.2,"V6",604
"13607",8.2,"V7",604
"13608",8.2,"V8",604
"13609",8.2,"V9",603
"13610",8.2,"V10",42
"13611",8.2,"V11",604
"13612",8.2,"V12",604
"13613",8.2,"V13",604
"13614",8.2,"V14",14
"13615",8.2,"V15",604
"13616",8.2,"V16",604
"13617",8.2,"V17",604
"13618",8.2,"V18",604
"13619",8.2,"V19",604
"13620",8.2,"V20",604
"13621",8.2,"V21",2
"13622",8.2,"V22",10
"13623",8.2,"V23",604
"13624",8.2,"V24",604
"13625",8.2,"V25",604
"13626",8.2,"V26",604
"13627",8.2,"V27",604
"13628",8.2,"V28",604
"13629",8.2,"V29",604
"13630",8.2,"V30",604
"13631",8.2,"V31",604
"13632",8.2,"V32",604
"13633",8.2,"V33",604
"13634",8.2,"V34",604
"13635",8.2,"V35",604
"13636",8.2,"V36",604
"13637",8.2,"V37",604
"13638",8.2,"V38",87
"13639",8.2,"V39",604
"13640",8.2,"V40",41
"13641",8.2,"V41",604
"13642",8.2,"V42",604
"13643",8.2,"V43",604
"13644",8.2,"V44",603
"13645",8.2,"V45",604
"13646",8.2,"V46",604
"13647",8.2,"V47",604
"13648",8.2,"V48",604
"13649",8.2,"V49",604
"13650",8.2,"V50",604
"13651",8.2,"V51",604
"13652",8.2,"V52",604
"13653",8.2,"V53",604
"13654",8.2,"V54",604
"13655",8.2,"V55",604
"13656",8.2,"V56",604
"13657",8.2,"V57",604
"13658",8.2,"V58",604
"13659",8.2,"V59",166
"13660",8.2,"V60",138
"13661",8.2,"V61",604
"13662",8.2,"V62",604
"13663",8.2,"V63",604
"13664",8.2,"V64",604
"13665",8.2,"V65",604
"13666",8.2,"V66",604
"13667",8.2,"V67",604
"13668",8.2,"V68",604
"13669",8.2,"V69",604
"13670",8.2,"V70",604
"13671",8.2,"V71",604
"13672",8.2,"V72",604
"13673",8.2,"V73",604
"13674",8.2,"V74",604
"13675",8.2,"V75",2
"13676",8.2,"V76",604
"13677",8.2,"V77",604
"13678",8.2,"V78",604
"13679",8.2,"V79",604
"13680",8.2,"V80",604
"13681",8.2,"V81",54
"13682",8.2,"V82",604
"13683",8.2,"V83",604
"13684",8.2,"V84",604
"13685",8.2,"V85",604
"13686",8.2,"V86",604
"13687",8.2,"V87",604
"13688",8.2,"V88",604
"13689",8.2,"V89",604
"13690",8.2,"V90",98
"13691",8.2,"V91",604
"13692",8.2,"V92",604
"13693",8.2,"V93",604
"13694",8.2,"V94",604
"13695",8.2,"V95",604
"13696",8.2,"V96",604
"13697",8.2,"V97",604
"13698",8.2,"V98",604
"13699",8.2,"V99",604
"13700",8.2,"V100",604
"13701",8.2,"V101",604
"13702",8.2,"V102",604
"13703",8.2,"V103",604
"13704",8.2,"V104",604
"13705",8.2,"V105",604
"13706",8.2,"V106",604
"13707",8.2,"V107",604
"13708",8.2,"V108",604
"13709",8.2,"V109",604
"13710",8.2,"V110",604
"13711",8.2,"V111",604
"13712",8.2,"V112",604
"13713",8.2,"V113",604
"13714",8.2,"V114",604
"13715",8.2,"V115",604
"13716",8.2,"V116",604
"13717",8.2,"V117",604
"13718",8.2,"V118",604
"13719",8.2,"V119",15
"13720",8.2,"V120",604
"13721",8.2,"V121",604
"13722",8.2,"V122",604
"13723",8.2,"V123",604
"13724",8.2,"V124",25
"13725",8.2,"V125",604
"13726",8.2,"V126",603
"13727",8.2,"V127",604
"13728",8.2,"V128",604
"13729",8.2,"V129",28
"13730",8.2,"V130",604
"13731",8.2,"V131",604
"13732",8.2,"V132",604
"13733",8.2,"V133",604
"13734",8.2,"V134",603
"13735",8.2,"V135",604
"13736",8.2,"V136",604
"13737",8.2,"V137",604
"13738",8.2,"V138",604
"13739",8.2,"V139",604
"13740",8.2,"V140",603
"13741",8.2,"V141",39
"13742",8.2,"V142",604
"13743",8.2,"V143",604
"13744",8.2,"V144",604
"13745",8.2,"V145",4
"13746",8.2,"V146",604
"13747",8.2,"V147",604
"13748",8.2,"V148",604
"13749",8.2,"V149",604
"13750",8.2,"V150",604
"13751",8.2,"V151",604
"13752",8.2,"V152",604
"13753",8.2,"V153",604
"13754",8.2,"V154",604
"13755",8.2,"V155",604
"13756",8.2,"V156",604
"13757",8.2,"V157",604
"13758",8.2,"V158",604
"13759",8.2,"V159",604
"13760",8.2,"V160",604
"13761",8.2,"V161",604
"13762",8.2,"V162",604
"13763",8.2,"V163",604
"13764",8.2,"V164",604
"13765",8.2,"V165",604
"13766",8.2,"V166",604
"13767",8.2,"V167",604
"13768",8.2,"V168",604
"13769",8.2,"V169",604
"13770",8.2,"V170",604
"13771",8.2,"V171",604
"13772",8.2,"V172",604
"13773",8.2,"V173",604
"13774",8.2,"V174",604
"13775",8.2,"V175",604
"13776",8.2,"V176",604
"13777",8.2,"V177",604
"13778",8.2,"V178",604
"13779",8.2,"V179",604
"13780",8.2,"V180",604
